X;Y;fid;id;sequence;trajectory_id;tracker;t
116.389198;39.86381;399;399;399;1;19;2008-12-11 05:08:56+00
116.389088;39.863833;400;400;400;1;19;2008-12-11 05:09:00+00
116.388983;39.863848;401;401;401;1;19;2008-12-11 05:09:04+00
116.388893;39.863892;402;402;402;1;19;2008-12-11 05:09:06+00
116.3888;39.863883;403;403;403;1;19;2008-12-11 05:09:09+00
116.388705;39.863932;404;404;404;1;19;2008-12-11 05:09:13+00
116.388632;39.864025;405;405;405;1;19;2008-12-11 05:09:17+00
116.388612;39.864118;406;406;406;1;19;2008-12-11 05:09:22+00
116.388653;39.864198;407;407;407;1;19;2008-12-11 05:09:31+00
116.388592;39.864305;408;408;408;1;19;2008-12-11 05:09:36+00
116.388577;39.86441;409;409;409;1;19;2008-12-11 05:09:44+00
116.388557;39.864517;410;410;410;1;19;2008-12-11 05:09:48+00
116.388592;39.864612;411;411;411;1;19;2008-12-11 05:09:52+00
116.388613;39.864727;412;412;412;1;19;2008-12-11 05:09:57+00
116.388598;39.864845;413;413;413;1;19;2008-12-11 05:09:59+00
116.388582;39.864943;414;414;414;1;19;2008-12-11 05:10:02+00
116.388582;39.865057;415;415;415;1;19;2008-12-11 05:10:05+00
116.388557;39.865173;416;416;416;1;19;2008-12-11 05:10:12+00
116.388602;39.865252;417;417;417;1;19;2008-12-11 05:10:16+00
116.38852;39.865317;418;418;418;1;19;2008-12-11 05:10:20+00
116.388432;39.865287;419;419;419;1;19;2008-12-11 05:10:25+00
116.388352;39.86523;420;420;420;1;19;2008-12-11 05:10:28+00
116.388248;39.865177;421;421;421;1;19;2008-12-11 05:10:31+00
116.388117;39.86515;422;422;422;1;19;2008-12-11 05:10:34+00
116.388008;39.865118;423;423;423;1;19;2008-12-11 05:10:37+00
116.387883;39.865137;424;424;424;1;19;2008-12-11 05:10:40+00
116.387795;39.865062;425;425;425;1;19;2008-12-11 05:10:44+00
116.387673;39.865093;426;426;426;1;19;2008-12-11 05:10:47+00
116.387577;39.865125;427;427;427;1;19;2008-12-11 05:10:50+00
116.38747;39.86514;428;428;428;1;19;2008-12-11 05:10:53+00
116.387367;39.86518;429;429;429;1;19;2008-12-11 05:10:56+00
116.387265;39.865188;430;430;430;1;19;2008-12-11 05:10:59+00
116.387165;39.865183;431;431;431;1;19;2008-12-11 05:11:02+00
116.387075;39.86521;432;432;432;1;19;2008-12-11 05:11:04+00
116.386953;39.865237;433;433;433;1;19;2008-12-11 05:11:07+00
116.386837;39.865252;434;434;434;1;19;2008-12-11 05:11:10+00
116.386735;39.865247;435;435;435;1;19;2008-12-11 05:11:13+00
116.386623;39.865225;436;436;436;1;19;2008-12-11 05:11:17+00
116.38654;39.865187;437;437;437;1;19;2008-12-11 05:11:20+00
116.386445;39.865163;438;438;438;1;19;2008-12-11 05:11:22+00
116.386343;39.865135;439;439;439;1;19;2008-12-11 05:11:24+00
116.386222;39.865123;440;440;440;1;19;2008-12-11 05:11:28+00
116.386117;39.865157;441;441;441;1;19;2008-12-11 05:11:31+00
116.386017;39.865142;442;442;442;1;19;2008-12-11 05:11:34+00
116.385915;39.86515;443;443;443;1;19;2008-12-11 05:11:37+00
116.385813;39.86515;444;444;444;1;19;2008-12-11 05:11:40+00
116.3857;39.86516;445;445;445;1;19;2008-12-11 05:11:43+00
116.385602;39.86516;446;446;446;1;19;2008-12-11 05:11:46+00
116.385662;39.865237;447;447;447;1;19;2008-12-11 05:11:54+00
116.38574;39.865303;448;448;448;1;19;2008-12-11 05:11:57+00
116.385845;39.865322;449;449;449;1;19;2008-12-11 05:12:01+00
116.385925;39.865277;450;450;450;1;19;2008-12-11 05:12:05+00
116.385965;39.865192;451;451;451;1;19;2008-12-11 05:12:13+00
116.386035;39.865265;452;452;452;1;19;2008-12-11 05:13:12+00
116.386045;39.86536;453;453;453;1;19;2008-12-11 05:13:21+00
116.385955;39.865375;454;454;454;1;19;2008-12-11 05:13:28+00
116.385872;39.865438;455;455;455;1;19;2008-12-11 05:13:38+00
116.385837;39.865588;456;456;456;1;19;2008-12-11 05:13:51+00
116.385607;39.865185;457;457;457;1;19;2008-12-11 05:14:15+00
116.385687;39.865118;458;458;458;1;19;2008-12-11 05:14:22+00
116.385843;39.865362;459;459;459;1;19;2008-12-11 05:14:35+00
116.38591;39.865455;460;460;460;1;19;2008-12-11 05:14:43+00
116.386028;39.865595;461;461;461;1;19;2008-12-11 05:14:45+00
116.38612;39.86564;462;462;462;1;19;2008-12-11 05:14:48+00
116.386225;39.865552;463;463;463;1;19;2008-12-11 05:15:15+00
116.386117;39.86538;464;464;464;1;19;2008-12-11 05:15:37+00
116.386122;39.86526;465;465;465;1;19;2008-12-11 05:15:41+00
116.386217;39.865235;466;466;466;1;19;2008-12-11 05:15:46+00
116.590957;40.071961;1556;1556;1090;2;0;2009-06-29 07:02:25+00
116.590905;40.072007;1557;1557;1091;2;0;2009-06-29 07:02:30+00
116.590879;40.072027;1558;1558;1092;2;0;2009-06-29 07:02:35+00
116.590915;40.072004;1559;1559;1093;2;0;2009-06-29 07:02:40+00
116.590961;40.071983;1560;1560;1094;2;0;2009-06-29 07:02:45+00
116.591012;40.07196;1561;1561;1095;2;0;2009-06-29 07:02:50+00
116.590986;40.071984;1562;1562;1096;2;0;2009-06-29 07:02:55+00
116.590975;40.071993;1563;1563;1097;2;0;2009-06-29 07:03:00+00
116.590973;40.071995;1564;1564;1098;2;0;2009-06-29 07:03:05+00
116.590971;40.071996;1565;1565;1099;2;0;2009-06-29 07:03:10+00
116.590971;40.071996;1566;1566;1100;2;0;2009-06-29 07:03:13+00
116.59097;40.071999;1567;1567;1101;2;0;2009-06-29 07:03:15+00
116.590868;40.072105;1568;1568;1102;2;0;2009-06-29 07:03:20+00
116.590686;40.072249;1569;1569;1103;2;0;2009-06-29 07:03:25+00
116.590569;40.072501;1570;1570;1104;2;0;2009-06-29 07:03:30+00
116.590522;40.072815;1571;1571;1105;2;0;2009-06-29 07:03:35+00
116.590499;40.073112;1572;1572;1106;2;0;2009-06-29 07:03:40+00
116.590477;40.073414;1573;1573;1107;2;0;2009-06-29 07:03:45+00
116.590427;40.073659;1574;1574;1108;2;0;2009-06-29 07:03:50+00
116.590385;40.073836;1575;1575;1109;2;0;2009-06-29 07:03:55+00
116.590376;40.073902;1576;1576;1110;2;0;2009-06-29 07:04:00+00
116.590377;40.073909;1577;1577;1111;2;0;2009-06-29 07:04:05+00
116.590377;40.073909;1578;1578;1112;2;0;2009-06-29 07:04:08+00
116.590375;40.073914;1579;1579;1113;2;0;2009-06-29 07:04:10+00
116.59037;40.073947;1580;1580;1114;2;0;2009-06-29 07:04:15+00
116.590368;40.073956;1581;1581;1115;2;0;2009-06-29 07:04:20+00
116.590368;40.073956;1582;1582;1116;2;0;2009-06-29 07:04:25+00
116.590367;40.073957;1583;1583;1117;2;0;2009-06-29 07:04:30+00
116.590367;40.073957;1584;1584;1118;2;0;2009-06-29 07:04:33+00
116.590367;40.073957;1585;1585;1119;2;0;2009-06-29 07:04:35+00
116.590399;40.073989;1586;1586;1120;2;0;2009-06-29 07:04:40+00
116.590572;40.074046;1587;1587;1121;2;0;2009-06-29 07:04:45+00
116.590906;40.074084;1588;1588;1122;2;0;2009-06-29 07:04:50+00
116.591239;40.074103;1589;1589;1123;2;0;2009-06-29 07:04:55+00
116.591372;40.074108;1590;1590;1124;2;0;2009-06-29 07:05:00+00
116.59149;40.074121;1591;1591;1125;2;0;2009-06-29 07:05:05+00
116.591789;40.074157;1592;1592;1126;2;0;2009-06-29 07:05:10+00
116.592173;40.074131;1593;1593;1127;2;0;2009-06-29 07:05:15+00
116.592448;40.074038;1594;1594;1128;2;0;2009-06-29 07:05:20+00
116.592604;40.074115;1595;1595;1129;2;0;2009-06-29 07:05:25+00
116.592598;40.074178;1596;1596;1130;2;0;2009-06-29 07:05:30+00
116.592598;40.074178;1597;1597;1131;2;0;2009-06-29 07:05:33+00
116.592599;40.074182;1598;1598;1132;2;0;2009-06-29 07:05:35+00
116.592608;40.074192;1599;1599;1133;2;0;2009-06-29 07:05:40+00
116.592608;40.074192;1600;1600;1134;2;0;2009-06-29 07:05:43+00
116.592616;40.074186;1601;1601;1135;2;0;2009-06-29 07:05:45+00
116.592605;40.074195;1602;1602;1136;2;0;2009-06-29 07:05:50+00
116.59259;40.074191;1603;1603;1137;2;0;2009-06-29 07:05:55+00
116.59259;40.074191;1604;1604;1138;2;0;2009-06-29 07:05:58+00
116.592596;40.074191;1605;1605;1139;2;0;2009-06-29 07:06:00+00
116.592576;40.074202;1606;1606;1140;2;0;2009-06-29 07:06:05+00
116.592589;40.074187;1607;1607;1141;2;0;2009-06-29 07:06:10+00
116.592585;40.074195;1608;1608;1142;2;0;2009-06-29 07:06:15+00
116.592584;40.074198;1609;1609;1143;2;0;2009-06-29 07:06:20+00
116.592585;40.074198;1610;1610;1144;2;0;2009-06-29 07:06:25+00
116.592584;40.074198;1611;1611;1145;2;0;2009-06-29 07:06:30+00
116.592584;40.074198;1612;1612;1146;2;0;2009-06-29 07:06:35+00
116.592584;40.074198;1613;1613;1147;2;0;2009-06-29 07:06:40+00
116.592584;40.074198;1614;1614;1148;2;0;2009-06-29 07:06:45+00
116.592583;40.074198;1615;1615;1149;2;0;2009-06-29 07:06:50+00
116.592583;40.074198;1616;1616;1150;2;0;2009-06-29 07:06:53+00
116.592583;40.074197;1617;1617;1151;2;0;2009-06-29 07:06:55+00
116.592541;40.0743;1618;1618;1152;2;0;2009-06-29 07:07:00+00
116.592493;40.074551;1619;1619;1153;2;0;2009-06-29 07:07:05+00
116.592464;40.074882;1620;1620;1154;2;0;2009-06-29 07:07:10+00
116.592436;40.075256;1621;1621;1155;2;0;2009-06-29 07:07:15+00
116.592394;40.075638;1622;1622;1156;2;0;2009-06-29 07:07:20+00
116.592349;40.076016;1623;1623;1157;2;0;2009-06-29 07:07:25+00
116.592276;40.07639;1624;1624;1158;2;0;2009-06-29 07:07:30+00
116.592178;40.076753;1625;1625;1159;2;0;2009-06-29 07:07:35+00
116.591957;40.077053;1626;1626;1160;2;0;2009-06-29 07:07:40+00
116.591573;40.077249;1627;1627;1161;2;0;2009-06-29 07:07:45+00
116.591097;40.077314;1628;1628;1162;2;0;2009-06-29 07:07:50+00
116.590599;40.077221;1629;1629;1163;2;0;2009-06-29 07:07:55+00
116.590097;40.077144;1630;1630;1164;2;0;2009-06-29 07:08:00+00
116.589675;40.077105;1631;1631;1165;2;0;2009-06-29 07:08:05+00
116.589421;40.077166;1632;1632;1166;2;0;2009-06-29 07:08:10+00
116.589408;40.077356;1633;1633;1167;2;0;2009-06-29 07:08:15+00
116.589378;40.07763;1634;1634;1168;2;0;2009-06-29 07:08:20+00
116.589395;40.077941;1635;1635;1169;2;0;2009-06-29 07:08:25+00
116.5894;40.078235;1636;1636;1170;2;0;2009-06-29 07:08:30+00
116.589394;40.078551;1637;1637;1171;2;0;2009-06-29 07:08:35+00
116.589374;40.078893;1638;1638;1172;2;0;2009-06-29 07:08:40+00
116.589331;40.079223;1639;1639;1173;2;0;2009-06-29 07:08:45+00
116.589263;40.079594;1640;1640;1174;2;0;2009-06-29 07:08:50+00
116.589186;40.079972;1641;1641;1175;2;0;2009-06-29 07:08:55+00
116.58914;40.080333;1642;1642;1176;2;0;2009-06-29 07:09:00+00
116.589089;40.08067;1643;1643;1177;2;0;2009-06-29 07:09:05+00
116.588988;40.08103;1644;1644;1178;2;0;2009-06-29 07:09:10+00
116.588907;40.081342;1645;1645;1179;2;0;2009-06-29 07:09:15+00
116.588916;40.081568;1646;1646;1180;2;0;2009-06-29 07:09:20+00
116.589112;40.08171;1647;1647;1181;2;0;2009-06-29 07:09:25+00
116.589403;40.081833;1648;1648;1182;2;0;2009-06-29 07:09:30+00
116.589764;40.081866;1649;1649;1183;2;0;2009-06-29 07:09:35+00
116.590149;40.081798;1650;1650;1184;2;0;2009-06-29 07:09:40+00
116.590462;40.08189;1651;1651;1185;2;0;2009-06-29 07:09:45+00
116.590546;40.082094;1652;1652;1186;2;0;2009-06-29 07:09:50+00
116.590358;40.082369;1653;1653;1187;2;0;2009-06-29 07:09:55+00
116.590084;40.082511;1654;1654;1188;2;0;2009-06-29 07:10:00+00
116.58969;40.082514;1655;1655;1189;2;0;2009-06-29 07:10:05+00
116.589324;40.082396;1656;1656;1190;2;0;2009-06-29 07:10:10+00
116.588987;40.082324;1657;1657;1191;2;0;2009-06-29 07:10:15+00
116.588637;40.082307;1658;1658;1192;2;0;2009-06-29 07:10:20+00
116.588289;40.082325;1659;1659;1193;2;0;2009-06-29 07:10:25+00
116.587905;40.08233;1660;1660;1194;2;0;2009-06-29 07:10:30+00
116.587495;40.082266;1661;1661;1195;2;0;2009-06-29 07:10:35+00
116.587199;40.082251;1662;1662;1196;2;0;2009-06-29 07:10:40+00
116.587;40.082267;1663;1663;1197;2;0;2009-06-29 07:10:45+00
116.586968;40.082282;1664;1664;1198;2;0;2009-06-29 07:10:50+00
116.586949;40.082285;1665;1665;1199;2;0;2009-06-29 07:10:55+00
116.586933;40.082287;1666;1666;1200;2;0;2009-06-29 07:11:00+00
116.586918;40.082289;1667;1667;1201;2;0;2009-06-29 07:11:05+00
116.586902;40.082291;1668;1668;1202;2;0;2009-06-29 07:11:10+00
116.5869;40.082292;1669;1669;1203;2;0;2009-06-29 07:11:15+00
116.5869;40.082292;1670;1670;1204;2;0;2009-06-29 07:11:18+00
116.586901;40.082293;1671;1671;1205;2;0;2009-06-29 07:11:20+00
116.58689;40.082299;1672;1672;1206;2;0;2009-06-29 07:11:25+00
116.586793;40.08228;1673;1673;1207;2;0;2009-06-29 07:11:30+00
116.586615;40.082235;1674;1674;1208;2;0;2009-06-29 07:11:35+00
116.586492;40.082144;1675;1675;1209;2;0;2009-06-29 07:11:40+00
116.586342;40.081982;1676;1676;1210;2;0;2009-06-29 07:11:45+00
116.58637;40.081711;1677;1677;1211;2;0;2009-06-29 07:11:50+00
116.586551;40.081469;1678;1678;1212;2;0;2009-06-29 07:11:55+00
116.586793;40.08123;1679;1679;1213;2;0;2009-06-29 07:12:00+00
116.58685;40.08096;1680;1680;1214;2;0;2009-06-29 07:12:05+00
116.586913;40.080769;1681;1681;1215;2;0;2009-06-29 07:12:10+00
116.587197;40.080762;1682;1682;1216;2;0;2009-06-29 07:12:15+00
116.587594;40.0808;1683;1683;1217;2;0;2009-06-29 07:12:20+00
116.587904;40.080827;1684;1684;1218;2;0;2009-06-29 07:12:25+00
116.588008;40.080865;1685;1685;1219;2;0;2009-06-29 07:12:30+00
116.588021;40.080874;1686;1686;1220;2;0;2009-06-29 07:12:35+00
116.58802;40.080874;1687;1687;1221;2;0;2009-06-29 07:12:40+00
116.588025;40.080877;1688;1688;1222;2;0;2009-06-29 07:12:45+00
116.588025;40.080877;1689;1689;1223;2;0;2009-06-29 07:12:48+00
116.588026;40.080874;1690;1690;1224;2;0;2009-06-29 07:12:50+00
116.588048;40.080838;1691;1691;1225;2;0;2009-06-29 07:12:55+00
116.588079;40.080753;1692;1692;1226;2;0;2009-06-29 07:13:00+00
116.588085;40.080725;1693;1693;1227;2;0;2009-06-29 07:13:05+00
116.588079;40.080665;1694;1694;1228;2;0;2009-06-29 07:13:10+00
116.588098;40.080655;1695;1695;1229;2;0;2009-06-29 07:13:15+00
116.588099;40.080627;1696;1696;1230;2;0;2009-06-29 07:13:20+00
116.588112;40.080616;1697;1697;1231;2;0;2009-06-29 07:13:25+00
116.588111;40.08061;1698;1698;1232;2;0;2009-06-29 07:13:30+00
116.588108;40.080608;1699;1699;1233;2;0;2009-06-29 07:13:35+00
116.588106;40.080608;1700;1700;1234;2;0;2009-06-29 07:13:40+00
116.588104;40.080607;1701;1701;1235;2;0;2009-06-29 07:13:45+00
116.588104;40.080607;1702;1702;1236;2;0;2009-06-29 07:13:50+00
116.588104;40.080607;1703;1703;1237;2;0;2009-06-29 07:13:53+00
116.588102;40.080607;1704;1704;1238;2;0;2009-06-29 07:13:55+00
116.586902;40.079608;1705;1705;1239;2;0;2009-06-29 07:16:55+00
116.586888;40.079364;1706;1706;1240;2;0;2009-06-29 07:17:00+00
116.586843;40.07929;1707;1707;1241;2;0;2009-06-29 07:17:05+00
116.587031;40.07951;1708;1708;1242;2;0;2009-06-29 07:29:35+00
116.587041;40.079514;1709;1709;1243;2;0;2009-06-29 07:29:40+00
116.587032;40.079524;1710;1710;1244;2;0;2009-06-29 07:29:45+00
116.586998;40.079528;1711;1711;1245;2;0;2009-06-29 07:29:50+00
116.587041;40.079472;1712;1712;1246;2;0;2009-06-29 07:29:55+00
116.587041;40.07945;1713;1713;1247;2;0;2009-06-29 07:30:00+00
116.587055;40.079449;1714;1714;1248;2;0;2009-06-29 07:30:05+00
116.587055;40.079449;1715;1715;1249;2;0;2009-06-29 07:30:08+00
116.587047;40.079446;1716;1716;1250;2;0;2009-06-29 07:30:10+00
116.587047;40.079435;1717;1717;1251;2;0;2009-06-29 07:30:15+00
116.587051;40.079495;1718;1718;1252;2;0;2009-06-29 07:30:20+00
116.587074;40.079567;1719;1719;1253;2;0;2009-06-29 07:30:25+00
116.587085;40.079635;1720;1720;1254;2;0;2009-06-29 07:30:30+00
116.587038;40.079755;1721;1721;1255;2;0;2009-06-29 07:30:35+00
116.586767;40.079854;1722;1722;1256;2;0;2009-06-29 07:30:40+00
116.58639;40.079788;1723;1723;1257;2;0;2009-06-29 07:30:45+00
116.586064;40.079752;1724;1724;1258;2;0;2009-06-29 07:30:50+00
116.585674;40.079684;1725;1725;1259;2;0;2009-06-29 07:30:55+00
116.585247;40.079609;1726;1726;1260;2;0;2009-06-29 07:31:00+00
116.585125;40.079548;1727;1727;1261;2;0;2009-06-29 07:31:05+00
116.585024;40.079444;1728;1728;1262;2;0;2009-06-29 07:31:10+00
116.584611;40.079342;1729;1729;1263;2;0;2009-06-29 07:31:15+00
116.583823;40.079393;1730;1730;1264;2;0;2009-06-29 07:31:20+00
116.583387;40.079454;1731;1731;1265;2;0;2009-06-29 07:31:25+00
116.583075;40.079469;1732;1732;1266;2;0;2009-06-29 07:31:30+00
116.582873;40.079413;1733;1733;1267;2;0;2009-06-29 07:31:35+00
116.582628;40.079408;1734;1734;1268;2;0;2009-06-29 07:31:40+00
116.582407;40.079346;1735;1735;1269;2;0;2009-06-29 07:31:45+00
116.582261;40.079377;1736;1736;1270;2;0;2009-06-29 07:31:50+00
116.582189;40.079389;1737;1737;1271;2;0;2009-06-29 07:31:55+00
116.582164;40.079359;1738;1738;1272;2;0;2009-06-29 07:32:00+00
116.582154;40.079327;1739;1739;1273;2;0;2009-06-29 07:32:05+00
116.582039;40.07924;1740;1740;1274;2;0;2009-06-29 07:32:10+00
116.581916;40.079224;1741;1741;1275;2;0;2009-06-29 07:32:15+00
116.581857;40.079203;1742;1742;1276;2;0;2009-06-29 07:32:20+00
116.581815;40.079124;1743;1743;1277;2;0;2009-06-29 07:32:25+00
116.581751;40.079087;1744;1744;1278;2;0;2009-06-29 07:32:30+00
116.58171;40.079079;1745;1745;1279;2;0;2009-06-29 07:32:35+00
116.581716;40.07904;1746;1746;1280;2;0;2009-06-29 07:32:40+00
116.581738;40.079051;1747;1747;1281;2;0;2009-06-29 07:32:45+00
116.58177;40.079035;1748;1748;1282;2;0;2009-06-29 07:32:50+00
116.581808;40.078998;1749;1749;1283;2;0;2009-06-29 07:32:55+00
116.581709;40.078964;1750;1750;1284;2;0;2009-06-29 07:33:00+00
116.581595;40.079023;1751;1751;1285;2;0;2009-06-29 07:33:05+00
116.58129;40.079083;1752;1752;1286;2;0;2009-06-29 07:33:10+00
116.580926;40.078926;1753;1753;1287;2;0;2009-06-29 07:33:15+00
116.580856;40.078563;1754;1754;1288;2;0;2009-06-29 07:33:20+00
116.580842;40.078046;1755;1755;1289;2;0;2009-06-29 07:33:25+00
116.581044;40.077623;1756;1756;1290;2;0;2009-06-29 07:33:30+00
116.581353;40.077283;1757;1757;1291;2;0;2009-06-29 07:33:35+00
116.581749;40.076934;1758;1758;1292;2;0;2009-06-29 07:33:40+00
116.582095;40.076487;1759;1759;1293;2;0;2009-06-29 07:33:45+00
116.582267;40.076008;1760;1760;1294;2;0;2009-06-29 07:33:50+00
116.582262;40.075459;1761;1761;1295;2;0;2009-06-29 07:33:55+00
116.582176;40.074804;1762;1762;1296;2;0;2009-06-29 07:34:00+00
116.582077;40.074074;1763;1763;1297;2;0;2009-06-29 07:34:05+00
116.581966;40.073304;1764;1764;1298;2;0;2009-06-29 07:34:10+00
116.581869;40.072455;1765;1765;1299;2;0;2009-06-29 07:34:15+00
116.581864;40.071595;1766;1766;1300;2;0;2009-06-29 07:34:20+00
116.58185;40.070764;1767;1767;1301;2;0;2009-06-29 07:34:25+00
116.581913;40.06993;1768;1768;1302;2;0;2009-06-29 07:34:30+00
116.582034;40.069064;1769;1769;1303;2;0;2009-06-29 07:34:35+00
116.582153;40.068178;1770;1770;1304;2;0;2009-06-29 07:34:40+00
116.5823;40.067283;1771;1771;1305;2;0;2009-06-29 07:34:45+00
116.582441;40.066354;1772;1772;1306;2;0;2009-06-29 07:34:50+00
116.582587;40.065391;1773;1773;1307;2;0;2009-06-29 07:34:55+00
116.582733;40.064405;1774;1774;1308;2;0;2009-06-29 07:35:00+00
116.582906;40.06339;1775;1775;1309;2;0;2009-06-29 07:35:05+00
116.583037;40.06238;1776;1776;1310;2;0;2009-06-29 07:35:10+00
116.583199;40.061371;1777;1777;1311;2;0;2009-06-29 07:35:15+00
116.583363;40.060348;1778;1778;1312;2;0;2009-06-29 07:35:20+00
116.583535;40.059311;1779;1779;1313;2;0;2009-06-29 07:35:25+00
116.583715;40.058287;1780;1780;1314;2;0;2009-06-29 07:35:30+00
116.583905;40.057276;1781;1781;1315;2;0;2009-06-29 07:35:35+00
116.584078;40.056265;1782;1782;1316;2;0;2009-06-29 07:35:40+00
116.584171;40.055305;1783;1783;1317;2;0;2009-06-29 07:35:45+00
116.584181;40.054322;1784;1784;1318;2;0;2009-06-29 07:35:50+00
116.584007;40.053341;1785;1785;1319;2;0;2009-06-29 07:35:55+00
116.583725;40.052388;1786;1786;1320;2;0;2009-06-29 07:36:00+00
116.583316;40.051445;1787;1787;1321;2;0;2009-06-29 07:36:05+00
116.582801;40.05058;1788;1788;1322;2;0;2009-06-29 07:36:10+00
116.58218;40.049828;1789;1789;1323;2;0;2009-06-29 07:36:15+00
116.581485;40.049163;1790;1790;1324;2;0;2009-06-29 07:36:20+00
116.580818;40.048575;1791;1791;1325;2;0;2009-06-29 07:36:25+00
116.580167;40.04811;1792;1792;1326;2;0;2009-06-29 07:36:30+00
116.579584;40.047822;1793;1793;1327;2;0;2009-06-29 07:36:35+00
116.579239;40.047589;1794;1794;1328;2;0;2009-06-29 07:36:40+00
116.579061;40.047415;1795;1795;1329;2;0;2009-06-29 07:36:45+00
116.578879;40.047207;1796;1796;1330;2;0;2009-06-29 07:36:50+00
116.578619;40.04686;1797;1797;1331;2;0;2009-06-29 07:36:55+00
116.578279;40.046388;1798;1798;1332;2;0;2009-06-29 07:37:00+00
116.577867;40.045904;1799;1799;1333;2;0;2009-06-29 07:37:05+00
116.577338;40.045413;1800;1800;1334;2;0;2009-06-29 07:37:10+00
116.576707;40.044885;1801;1801;1335;2;0;2009-06-29 07:37:15+00
116.576053;40.044293;1802;1802;1336;2;0;2009-06-29 07:37:20+00
116.575367;40.043653;1803;1803;1337;2;0;2009-06-29 07:37:25+00
116.574662;40.042963;1804;1804;1338;2;0;2009-06-29 07:37:30+00
116.573915;40.042207;1805;1805;1339;2;0;2009-06-29 07:37:35+00
116.573195;40.041424;1806;1806;1340;2;0;2009-06-29 07:37:40+00
116.57246;40.040589;1807;1807;1341;2;0;2009-06-29 07:37:45+00
116.57172;40.039736;1808;1808;1342;2;0;2009-06-29 07:37:50+00
116.570963;40.038869;1809;1809;1343;2;0;2009-06-29 07:37:55+00
116.570214;40.038004;1810;1810;1344;2;0;2009-06-29 07:38:00+00
116.569396;40.037173;1811;1811;1345;2;0;2009-06-29 07:38:05+00
116.568491;40.036392;1812;1812;1346;2;0;2009-06-29 07:38:10+00
116.567446;40.035698;1813;1813;1347;2;0;2009-06-29 07:38:15+00
116.56637;40.035079;1814;1814;1348;2;0;2009-06-29 07:38:20+00
116.565174;40.034552;1815;1815;1349;2;0;2009-06-29 07:38:25+00
116.564072;40.034006;1816;1816;1350;2;0;2009-06-29 07:38:30+00
116.562938;40.033486;1817;1817;1351;2;0;2009-06-29 07:38:35+00
116.561815;40.032963;1818;1818;1352;2;0;2009-06-29 07:38:40+00
116.560695;40.032418;1819;1819;1353;2;0;2009-06-29 07:38:45+00
116.559589;40.031871;1820;1820;1354;2;0;2009-06-29 07:38:50+00
116.558486;40.031323;1821;1821;1355;2;0;2009-06-29 07:38:55+00
116.557376;40.030789;1822;1822;1356;2;0;2009-06-29 07:39:00+00
116.556339;40.03028;1823;1823;1357;2;0;2009-06-29 07:39:05+00
116.5553;40.029835;1824;1824;1358;2;0;2009-06-29 07:39:10+00
116.554263;40.029411;1825;1825;1359;2;0;2009-06-29 07:39:15+00
116.553165;40.029028;1826;1826;1360;2;0;2009-06-29 07:39:20+00
116.552065;40.028677;1827;1827;1361;2;0;2009-06-29 07:39:25+00
